P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
7.37333e+01	2.68867e+02	1.50540e+03	1.13754e+03	1.66253e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.05040e+00
7.45940e+01	2.68877e+02	1.50484e+03	1.13785e+03	1.66417e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.05357e+00
7.54546e+01	2.68888e+02	1.50429e+03	1.13816e+03	1.66580e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.05673e+00
7.63153e+01	2.68898e+02	1.50374e+03	1.13847e+03	1.66744e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.05989e+00
7.71759e+01	2.68908e+02	1.50318e+03	1.13878e+03	1.66907e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.06304e+00
7.80366e+01	2.68919e+02	1.50263e+03	1.13909e+03	1.67071e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.06618e+00
7.88972e+01	2.68929e+02	1.50208e+03	1.13940e+03	1.67234e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.06932e+00
7.97579e+01	2.68940e+02	1.50153e+03	1.13970e+03	1.67397e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.07245e+00
8.06185e+01	2.68950e+02	1.50097e+03	1.14001e+03	1.67559e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.07557e+00
8.14791e+01	2.68961e+02	1.50042e+03	1.14032e+03	1.67722e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.07868e+00
8.23398e+01	2.68972e+02	1.49987e+03	1.14062e+03	1.67884e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.08179e+00
8.32004e+01	2.68983e+02	1.49932e+03	1.14093e+03	1.68046e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.08489e+00
8.40611e+01	2.68993e+02	1.49877e+03	1.14123e+03	1.68208e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.08798e+00
8.49217e+01	2.69004e+02	1.49822e+03	1.14153e+03	1.68370e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.09107e+00
8.57824e+01	2.69015e+02	1.49767e+03	1.14184e+03	1.68532e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.09414e+00
